lat,lon,hectares,stage_of_control
51.48640823,-87.80050659,5.846591,Unknown
51.47962189,-87.85861206,,Unknown
51.76073456,-92.06438446,,Unknown
51.76117325,-92.05673981,,Unknown
64.81491089,-115.2875824,0.0,Unknown
64.81802368,-115.29077911,0.0,Unknown
64.82113647,-115.29396057,0.0,Unknown
64.83048248,-115.30352783,2.98011351,Unknown
64.83359528,-115.30673218,2.98011351,Unknown
51.81871414,-92.17328644,,Unknown
51.81829071,-92.18087769,,Unknown
51.81785965,-92.18847656,,Unknown
51.86715698,-91.34337616,,Unknown
52.21687317,-88.98498535,,Unknown
52.61909485,-83.56402588,,Unknown
52.21477509,-89.05380249,,Unknown
53.59592819,-95.45529175,,Unknown
53.60148239,-95.43801117,,Unknown
53.60098648,-95.44408417,,Unknown
53.60049057,-95.45014954,,Unknown
53.59999084,-95.45622253,,Unknown
53.60505295,-95.44503784,,Unknown
53.60405731,-95.45714569,,Unknown
53.6035614,-95.4631958,,Unknown
53.6086235,-95.45200348,,Unknown
51.27378082,-122.24926758,,Unknown
55.785923,-102.69989014,,Unknown
55.78923416,-102.70128632,,Unknown
55.78508759,-102.70619965,,Unknown
56.08572769,-103.07649994,,Unknown
56.08488464,-103.0827713,,Unknown
55.73854446,-105.05802917,,Unknown
56.77754974,-99.17797852,,Unknown
62.16713715,-92.59902954,,Unknown
62.16822433,-92.59233856,,Unknown
56.24357986,-104.26328278,,Unknown
56.2250061,-104.39167786,,Unknown
56.22558975,-104.41153717,,Unknown
56.22234726,-104.41000366,,Unknown
63.11904144,-112.76915741,,Unknown
64.89181519,-115.75784302,2.38778424,Unknown
64.86938477,-115.85649872,2.98011351,Unknown
64.97964478,-115.30783844,0.0,Unknown
62.43508148,-121.74783325,3.74147725,Unknown
64.87413025,-115.87090302,4.16477251,Unknown
62.43684769,-121.74108887,5.9204545,Unknown
64.99329376,-115.29402924,4.16477251,Unknown
64.99185181,-115.30184174,4.16477251,Unknown
64.87576294,-115.88202667,4.16477251,Unknown
64.98752594,-115.32523346,2.98011351,Unknown
64.98153687,-115.3376236,2.98011351,Unknown
64.38039398,-116.54039001,4.16477251,Unknown
64.3788147,-116.54828644,4.16477251,Unknown
62.92477036,-122.80393219,3.74147725,Unknown
65.04516602,-115.68325806,4.16477251,Unknown
64.44298553,-116.60626221,,Unknown
64.45092773,-116.39420319,,Unknown
64.4335022,-116.61540222,,Unknown
64.43989563,-116.52610016,,Unknown
64.44304657,-116.52944946,,Unknown
64.49498749,-116.61366272,,Unknown
64.51073456,-116.55352783,,Unknown
64.49026489,-116.46457672,,Unknown
63.37608719,-121.75241089,5.9204545,Unknown
63.37360382,-121.76216125,5.9204545,Unknown
65.07344818,-117.41371155,4.16477251,Unknown
65.04385376,-117.55947113,4.16477251,Unknown
65.04220581,-117.56758118,4.16477251,Unknown
65.05013275,-117.56658173,4.16477251,Unknown
65.04517365,-117.59089661,4.16477251,Unknown
65.0435257,-117.59902954,4.16477251,Unknown
64.99541473,-115.34265137,2.98011351,Unknown
65.54319763,-117.89710999,,Unknown
65.11199951,-117.54701233,4.16477251,Unknown
65.25289154,-116.8375473,4.16477251,Unknown
65.25132751,-116.84557343,4.16477251,Unknown
65.25444794,-116.84902191,4.16477251,Unknown
65.6401062,-118.90426636,3.0151515,Unknown
65.59144592,-119.09793854,2.28882575,Unknown
65.55565643,-119.2664566,2.43409085,Unknown
65.63697052,-118.9004364,3.74147725,Unknown
65.63207245,-118.90499878,3.74147725,Unknown
65.59458923,-119.10180664,2.28882575,Unknown
65.30155945,-116.92028809,0.0,Unknown
65.30466461,-116.92375183,0.0,Unknown
65.30779266,-116.92725372,0.0,Unknown
65.1289978,-117.8567276,0.0,Unknown
38.03794098,-98.00263977,,Unknown
34.18987656,-119.14131165,,Unknown
34.16869736,-119.12669373,,Unknown
50.93253326,-99.14803314,,Unknown
51.27054214,-122.24385834,,Unknown
55.11241913,-104.10881805,,Unknown
54.1037674,-117.42537689,,Unknown
55.78582001,-102.68991852,,Unknown
55.78550339,-102.7014389,,Unknown
55.79076385,-102.70187378,,Unknown
55.78533936,-102.70720673,,Unknown
56.22313309,-104.39182281,,Unknown
63.19348526,-110.01052094,,Unknown
56.22274017,-104.40196228,,Unknown
56.22236252,-104.41159058,,Unknown
56.22766113,-104.40287018,,Unknown
62.11764145,-121.50488281,,Unknown
63.1143837,-112.76773071,,Unknown
63.12080383,-112.81221771,,Unknown
63.12039566,-112.76608276,,Unknown
63.11951447,-112.7772522,,Unknown
63.11863327,-112.78840637,,Unknown
63.19918823,-113.17282867,,Unknown
63.20307922,-113.17440033,,Unknown
62.62255478,-120.72264862,5.9204545,Unknown
62.61932373,-120.7204895,5.9204545,Unknown
62.62150192,-120.73005676,5.9204545,Unknown
62.62045288,-120.73748779,5.9204545,Unknown
63.19702148,-120.79788971,5.9204545,Unknown
63.19060135,-120.81848907,5.9204545,Unknown
63.19490433,-120.81311035,5.9204545,Unknown
65.22714233,-117.80684662,4.16477251,Unknown
63.18272018,-121.93572998,5.9204545,Unknown
65.23360443,-117.79414368,2.98011351,Unknown
65.8605957,-114.50187683,2.98011351,Unknown
64.4509201,-116.3870163,,Unknown
64.45453644,-116.38897705,,Unknown
64.43810272,-116.51435089,,Unknown
64.43711853,-116.52411652,,Unknown
64.4407196,-116.52606201,,Unknown
64.50804901,-116.57295227,,Unknown
65.47193146,-116.84603882,4.16477251,Unknown
65.4859314,-116.77371979,2.98011351,Unknown
65.48903656,-116.77718353,2.98011351,Unknown
65.49214172,-116.78064728,2.98011351,Unknown
64.51517487,-116.56572723,,Unknown
63.75883865,-123.35148621,,Unknown
63.71026993,-123.70614624,,Unknown
65.49524689,-116.78411865,2.98011351,Unknown
64.83161926,-115.28795624,0.0,Unknown
65.34770203,-117.55406952,4.16477251,Unknown
65.35083008,-117.55764771,4.16477251,Unknown
65.47346497,-116.91619873,4.16477251,Unknown
65.49367523,-116.90955353,2.98011351,Unknown
65.29278564,-117.90281677,4.16477251,Unknown
65.49055481,-116.9256134,4.16477251,Unknown
65.48900604,-116.91409302,4.16477251,Unknown
65.48744965,-116.92212677,4.16477251,Unknown
65.48277283,-116.94622803,4.16477251,Unknown
65.54400635,-117.89781952,,Unknown
65.47955322,-117.06027222,4.16477251,Unknown
65.4779892,-117.06832123,4.16477251,Unknown
65.49111938,-117.11991882,0.0,Unknown
65.49744415,-117.087677,2.58522749,Unknown
66.33914948,-117.34249878,2.98011351,Unknown
65.49902344,-117.07964325,2.58522749,Unknown
66.34020233,-117.33181763,2.98011351,Unknown
25.25430489,-108.13555908,,Unknown
65.54758453,-116.86946869,2.58522749,Unknown
65.54914093,-116.86141968,2.98011351,Unknown
65.50055695,-117.09120178,2.58522749,Unknown
34.05427933,-106.92331696,,Unknown
40.40236282,-106.71221161,5.971591,Unknown
65.50676727,-117.09822845,2.38778424,Unknown
42.6164093,-123.02011871,3.83238626,Unknown
65.55535126,-116.88789368,2.98011351,Unknown
65.55380249,-116.87638092,2.98011351,Unknown
65.55691528,-116.87985229,4.16477251,Unknown
59.7555542,-129.16163635,,Unknown
58.44552612,-106.51798248,,Unknown
62.11595154,-121.50660706,,Unknown
62.12329483,-121.37988281,5.9204545,Unknown
65.42964935,-117.54548645,4.16477251,Unknown
65.55845642,-116.89138031,2.98011351,Unknown
63.19072342,-110.01450348,,Unknown
63.11698532,-112.76701355,,Unknown
63.09328461,-112.740242,,Unknown
63.11705399,-112.77612305,,Unknown
63.11712265,-112.78520966,,Unknown
63.1228447,-112.76683807,,Unknown
63.15826797,-112.80217743,,Unknown
63.15832901,-112.81127167,,Unknown
65.45957184,-117.7605896,2.58522749,Unknown
65.45791626,-117.76885223,2.58522749,Unknown
65.4761734,-117.63910675,0.0,Unknown
65.47306061,-117.63549805,0.0,Unknown
65.55944061,-117.33500671,0.0,Unknown
65.48130035,-117.76442719,0.0,Unknown
65.47647858,-117.7691803,0.0,Unknown
65.47815704,-117.76088715,0.0,Unknown
65.58263397,-117.39135742,2.98011351,Unknown
63.26343918,-121.96498108,3.0151515,Unknown
63.26835632,-121.95687866,3.74147725,Unknown
63.26397705,-121.95565033,3.74147725,Unknown
63.56692505,-119.50530243,5.9204545,Unknown
63.57167816,-119.50634766,5.9204545,Unknown
63.5712204,-119.51777649,5.9204545,Unknown
63.56647491,-119.51676941,3.74147725,Unknown
63.56602859,-119.52822876,3.74147725,Unknown
63.7472496,-118.5043869,,Unknown
63.74684525,-118.51667786,,Unknown
63.92248917,-110.78629303,,Unknown
63.81735229,-119.83157349,,Unknown
63.81329727,-119.83862305,,Unknown
63.54222488,-123.23925018,,Unknown
63.70799637,-123.71170807,,Unknown
64.43692017,-116.528862,,Unknown
64.41975403,-116.62281799,,Unknown
64.42499542,-116.62329102,,Unknown
64.43714142,-116.51407623,,Unknown
65.75447083,-117.5863266,0.0,Unknown
65.75286102,-117.5944519,0.0,Unknown
65.75608063,-117.57817841,0.0,Unknown
65.75421143,-117.50881195,0.0,Unknown
64.80685425,-115.27651978,4.16477251,Unknown
64.80680084,-115.28469849,4.16477251,Unknown
65.71361542,-117.81056213,4.16477251,Unknown
65.76551056,-117.56913757,4.16477251,Unknown
65.71675873,-117.81407166,4.16477251,Unknown
65.71990204,-117.81755066,4.16477251,Unknown
65.76192474,-117.64512634,4.16477251,Unknown
64.95625305,-115.72096252,,Unknown
64.95597839,-115.74492645,,Unknown
64.95270538,-115.71711731,,Unknown
64.95264435,-115.7250824,,Unknown
64.95258331,-115.733078,,Unknown
64.95252228,-115.74105072,,Unknown
65.73238373,-117.83197784,4.16477251,Unknown
65.76329041,-117.67682648,2.98011351,Unknown
65.76180267,-117.66504669,2.98011351,Unknown
65.73090363,-117.82013702,2.98011351,Unknown
64.83364105,-122.88052368,5.9204545,Unknown
65.76638794,-117.68047333,4.16477251,Unknown
65.05070496,-117.09188843,4.16477251,Unknown
65.72907257,-117.84848785,4.16477251,Unknown
65.73384857,-117.84384918,4.16477251,Unknown
66.33659363,-117.32224274,0.0,Unknown
66.33503723,-117.33040619,0.0,Unknown
66.3396759,-117.3258667,0.0,Unknown
66.33811951,-117.33405304,0.0,Unknown
65.09875488,-120.20800781,5.9204545,Unknown
66.36135101,-117.23161316,4.16477251,Unknown
65.18470001,-116.9019928,4.16477251,Unknown
64.41062164,-116.56108856,0.0,Unknown
64.70727539,-115.41808319,4.16477251,Unknown
64.57489777,-115.83036041,4.16477251,Unknown
65.56771088,-116.83046722,4.16477251,Unknown
65.18091583,-125.62606049,5.9204545,Unknown
65.82936859,-114.91464233,,Unknown
65.82935333,-114.92368317,,Unknown
64.73021698,-115.37126923,4.16477251,Unknown
64.7062912,-115.42857361,4.16477251,Unknown
64.73036194,-115.46266937,2.58522749,Unknown
65.7537384,-117.52263641,2.98011351,Unknown
39.02536774,-121.66649628,,Unknown
39.02957916,-121.66610718,,Unknown
37.47367859,-120.51750946,,Unknown
36.84949493,-120.43977356,,Unknown
66.34993744,-114.28365326,,Unknown
42.65725327,-122.91129303,6.0170455,Unknown
42.64362717,-122.97149658,6.0170455,Unknown
42.63705826,-122.99163818,3.83238626,Unknown
42.64338684,-122.98155975,3.83238626,Unknown
59.75531006,-129.15942383,,Unknown
64.83062744,-115.29868317,4.16477251,Unknown
62.11996841,-121.37470245,5.9204545,Unknown
62.11094666,-120.95456696,5.9204545,Unknown
62.11143112,-120.96692657,5.9204545,Unknown
62.12041473,-121.38699341,5.9204545,Unknown
64.83336639,-115.31125641,2.98011351,Unknown
64.82859039,-115.81420135,2.98011351,Unknown
64.82318115,-115.78951263,2.98011351,Unknown
62.20288849,-120.6778183,5.9204545,Unknown
62.20340729,-120.69051361,5.9204545,Unknown
64.82023621,-115.82077789,4.16477251,Unknown
64.8276062,-115.82460785,4.16477251,Unknown
64.8249054,-115.81226349,2.98011351,Unknown
62.23866272,-120.86271667,3.74147725,Unknown
64.90998077,-115.35784912,2.58522749,Unknown
62.23919678,-120.87529755,3.74147725,Unknown
62.62252808,-123.08849335,,Unknown
62.61800003,-123.09583282,,Unknown
64.97190094,-115.30718231,0.0,Unknown
64.96995544,-115.32879639,2.98011351,Unknown
64.97092438,-115.31799316,2.98011351,Unknown
65.02436066,-115.67041779,0.0,Unknown
65.02164459,-115.65788269,0.0,Unknown
63.23128891,-122.03125,3.74147725,Unknown
63.18515778,-120.82382202,5.9204545,Unknown
63.18571854,-120.83704376,5.9204545,Unknown
63.1862793,-120.85028076,5.9204545,Unknown
63.37083054,-123.66134644,,Unknown
63.37668991,-123.64169312,,Unknown
63.29909134,-122.10384369,5.9204545,Unknown
63.29947662,-122.11580658,5.9204545,Unknown
65.05745697,-117.58100891,4.16477251,Unknown
65.06098938,-117.58309937,4.16477251,Unknown
65.05693817,-117.62158203,4.16477251,Unknown
65.05591583,-117.63126373,4.16477251,Unknown
65.05996704,-117.59279633,2.98011351,Unknown
65.17253876,-116.86489105,0.0,Unknown
65.07352448,-117.71273804,4.16477251,Unknown
65.06908417,-117.57749939,4.16477251,Unknown
65.07514191,-117.59130859,4.16477251,Unknown
65.17456055,-116.84474182,4.16477251,Unknown
65.19729614,-116.92147064,4.16477251,Unknown
65.19258881,-116.85491943,4.16477251,Unknown
65.19721222,-116.84689331,4.16477251,Unknown
65.19618988,-116.85697174,4.16477251,Unknown
63.81380844,-119.83418274,,Unknown
63.82235336,-118.46688843,,Unknown
63.82327652,-118.48259735,,Unknown
65.22503662,-116.87341309,4.16477251,Unknown
65.21782684,-116.86929321,4.16477251,Unknown
65.22143555,-116.87135315,4.16477251,Unknown
65.21884918,-116.85922241,4.16477251,Unknown
64.64429474,-120.91155243,5.9204545,Unknown
65.12548828,-117.8563385,0.0,Unknown
65.1289978,-117.85849762,0.0,Unknown
65.24942017,-116.84187317,4.16477251,Unknown
65.28712463,-116.88456726,4.16477251,Unknown
65.19470978,-117.74269104,4.16477251,Unknown
65.19367981,-117.75234985,4.16477251,Unknown
65.19719696,-117.75449371,4.16477251,Unknown
65.20836639,-117.72013092,4.16477251,Unknown
65.20733643,-117.72979736,4.16477251,Unknown
65.21748352,-117.70504761,2.98011351,Unknown
65.23189545,-117.56907654,2.58522749,Unknown
65.23292542,-117.55934143,2.98011351,Unknown
65.21274567,-117.78453827,4.16477251,Unknown
65.2117157,-117.79419708,4.16477251,Unknown
65.21997833,-117.71687317,2.98011351,Unknown
65.28627014,-117.19257355,4.16477251,Unknown
65.31088257,-116.95149231,4.16477251,Unknown
65.27138519,-117.29989624,4.16477251,Unknown
65.2197876,-117.78883362,4.16477251,Unknown
65.21875,-117.79846954,4.16477251,Unknown
65.21772003,-117.80812836,4.16477251,Unknown
65.2166748,-117.81778717,4.16477251,Unknown
65.45441437,-116.83627319,4.16477251,Unknown
65.38083649,-117.55098724,4.16477251,Unknown
65.47584534,-116.79134369,4.16477251,Unknown
65.37408447,-117.79486084,2.98011351,Unknown
65.37512207,-117.78511047,2.98011351,Unknown
65.47979736,-116.94545746,4.16477251,Unknown
65.47877502,-116.95571899,4.16477251,Unknown
65.49861145,-116.79353333,2.98011351,Unknown
65.48239136,-116.95778656,4.16477251,Unknown
65.47117615,-117.07021332,0.0,Unknown
65.50587463,-116.7976532,2.98011351,Unknown
65.50485992,-116.80795288,2.98011351,Unknown
65.50223541,-116.79559326,2.98011351,Unknown
65.50122833,-116.80586243,2.98011351,Unknown
65.43018341,-117.5464325,4.16477251,Unknown
65.47940063,-117.06421661,4.16477251,Unknown
65.4783783,-117.07440186,4.16477251,Unknown
65.48505402,-117.04589081,4.16477251,Unknown
65.48859406,-116.97221375,2.98011351,Unknown
65.51210785,-116.81207275,2.98011351,Unknown
65.43728638,-117.55071259,2.98011351,Unknown
65.51109314,-116.82234192,2.58522749,Unknown
65.49069214,-117.02754974,4.16477251,Unknown
65.49380493,-117.07261658,2.98011351,Unknown
65.42974091,-117.76625824,2.58522749,Unknown
65.49176025,-117.16819,2.98011351,Unknown
65.50358582,-117.08905792,2.58522749,Unknown
65.5092392,-117.07082367,2.38778424,Unknown
65.4826355,-117.76615143,0.0,Unknown
65.47911072,-117.76389313,0.0,Unknown
65.48345184,-117.75702667,0.0,Unknown
65.65590668,-117.17392731,4.16477251,Unknown
65.61390686,-117.58976746,4.16477251,Unknown
65.61595154,-117.56973267,2.98011351,Unknown
65.67443085,-117.21742249,2.98011351,Unknown
65.55631256,-118.06986237,2.98011351,Unknown
65.73043823,-117.44241333,0.0,Unknown
65.69958496,-117.74524689,4.16477251,Unknown
65.70932007,-117.68726349,2.26931834,Unknown
65.70370483,-117.70516968,2.38778424,Unknown
65.7047348,-117.69512939,2.38778424,Unknown
65.71035767,-117.67722321,2.26931834,Unknown
65.73594666,-117.83133698,4.16477251,Unknown
65.73490906,-117.84131622,4.16477251,Unknown
65.76659393,-117.57200623,4.16477251,Unknown
65.76206207,-117.76217651,0.0,Unknown
66.36524963,-117.23332214,4.16477251,Unknown
66.36888885,-117.23549652,4.16477251,Unknown
66.37252808,-117.23769379,2.98011351,Unknown
66.37146759,-117.2484436,2.98011351,Unknown
64.41577148,-116.56317139,0.0,Unknown
64.42061615,-116.56416321,0.0,Unknown
64.73360443,-115.46772003,2.38778424,Unknown
64.7389679,-115.4759903,2.38778424,Unknown
64.77407837,-115.27529144,0.0,Unknown
64.77366638,-115.34063721,0.0,Unknown
64.7956543,-115.31691742,0.0,Unknown
64.79025269,-115.30850983,0.0,Unknown
64.78485107,-115.30010986,4.16477251,Unknown
64.80128479,-115.29264832,4.16477251,Unknown
64.8013916,-115.27629852,4.16477251,Unknown
64.82306671,-115.30169678,0.0,Unknown
49.36294937,-90.34316254,5.846591,Unknown
49.3669281,-90.36049652,5.846591,Unknown
48.25933075,-91.25272369,0.0,Unknown
49.64028168,-89.96233368,5.846591,Unknown
25.57858086,-99.93688202,12.8125,Unknown
51.56726074,-78.15100098,9.41477299,Unknown
51.60126114,-78.2009201,5.81250048,Unknown
51.62585068,-78.26538849,3.6511364,Unknown
51.28075027,-89.36158752,5.846591,Unknown
64.71086121,-115.41577148,4.16477251,Unknown
64.70511627,-115.42378998,4.16477251,Unknown
64.57070923,-115.82245636,4.16477251,Unknown
64.73159027,-115.40593719,2.98011351,Unknown
64.85070801,-115.7959137,0.0,Unknown
65.02031708,-115.6548233,0.0,Unknown
64.85639191,-115.78803253,0.0,Unknown
64.82794952,-115.82737732,4.16477251,Unknown
64.85584259,-115.84629059,4.16477251,Unknown
64.86151123,-115.83841705,2.98011351,Unknown
66.37107086,-117.24162292,2.98011351,Unknown
65.7259903,-117.83527374,4.16477251,Unknown
66.36094666,-117.23602295,4.16477251,Unknown
66.36582184,-117.22917175,4.16477251,Unknown
48.52788162,-91.37419891,5.846591,Unknown
48.340271,-91.1399231,5.846591,Unknown
48.32682037,-91.21839142,5.846591,Unknown
48.62168121,-91.10460663,0.0,Unknown
48.57176971,-91.25295258,4.01136351,Unknown
48.56137085,-91.43440247,4.01136351,Unknown
48.89690018,-90.65557098,5.846591,Unknown
48.93186951,-90.44287872,5.846591,Unknown
49.36336899,-90.39186096,5.846591,Unknown
49.36420059,-90.38664246,5.846591,Unknown
49.3675499,-90.36579132,5.846591,Unknown
49.36671066,-90.37100983,5.846591,Unknown
49.61621094,-89.90046692,0.0,Unknown
49.61946106,-89.9016571,0.0,Unknown
49.39620972,-90.37953186,4.01136351,Unknown
49.61048889,-89.98130035,5.846591,Unknown
49.62921143,-89.90525055,5.846591,Unknown
49.62675858,-89.94307709,5.846591,Unknown
49.62919998,-89.9495163,5.846591,Unknown
49.62020874,-90.00702667,5.846591,Unknown
49.63896942,-89.90883636,5.846591,Unknown
49.76292038,-89.81803894,5.846591,Unknown
49.76536179,-89.82447815,5.846591,Unknown
49.76454926,-89.82972717,5.846591,Unknown
49.76374054,-89.8349762,5.846591,Unknown
49.7661705,-89.81923676,5.846591,Unknown
49.9529686,-89.85360718,5.846591,Unknown
49.97084045,-89.84906769,5.846591,Unknown
49.97085953,-89.87135315,5.846591,Unknown
49.98873901,-89.91139984,0.0,Unknown
49.99124146,-89.98253632,5.846591,Unknown
49.98799896,-89.93675995,5.846591,Unknown
50.00418091,-90.05428314,5.846591,Unknown
50.23004913,-89.3342514,5.846591,Unknown
49.99510956,-90.13453674,5.846591,Unknown
50.23915863,-89.3655777,0.0,Unknown
50.23529053,-89.41471863,5.846591,Unknown
50.21057129,-89.55713654,5.846591,Unknown
50.46295929,-88.88834381,0.0,Unknown
50.46546173,-88.89491272,0.0,Unknown
50.42712021,-89.15926361,0.0,Unknown
50.43941879,-89.16546631,0.0,Unknown
50.44347,-89.16124725,0.0,Unknown
50.4426918,-89.16664124,0.0,Unknown
50.45328903,-89.16475677,0.0,Unknown
50.45249939,-89.17015839,0.0,Unknown
50.45172119,-89.17552948,0.0,Unknown
50.43693161,-89.30027008,5.846591,Unknown
50.43613815,-89.30563354,5.846591,Unknown
50.43457031,-89.3163681,5.846591,Unknown
50.45748138,-89.18327332,5.846591,Unknown
50.44805908,-89.24780273,5.846591,Unknown
50.43883896,-89.35743713,5.846591,Unknown
50.44514847,-89.31452179,5.846591,Unknown
50.44200134,-89.33598328,5.846591,Unknown
50.44683838,-89.3264389,5.846591,Unknown
50.47690964,-89.30903625,5.846591,Unknown
50.4856987,-89.27263641,5.846591,Unknown
50.48591995,-89.31793976,5.846591,Unknown
50.47325897,-89.40376282,5.846591,Unknown
50.49695969,-89.24272919,5.846591,Unknown
50.49617004,-89.2481308,5.846591,Unknown
50.49380112,-89.26423645,5.846591,Unknown
50.49628067,-89.27079773,5.846591,Unknown
